object_id,object_system,object_code
IDFM:24119,netex_zder_quay,24119
IDFM:24119,netex_zder_quay,24122
IDFM:24119,netex_zder_quay,monomodalStopPlace:45329
IDFM:24119,source,FR::Quay:24119:FR1
IDFM:6243,netex_monomodal_stopplace,monomodalStopPlace:49325
IDFM:6243,netex_zder_quay,6242
IDFM:6243,netex_zder_quay,6243
IDFM:6243,netex_zder_quay,monomodalStopPlace:49325
IDFM:6243,source,FR::Quay:6243:FR1
IDFM:24112,netex_monomodal_stopplace,monomodalStopPlace:44892
IDFM:24112,netex_zder_quay,24112
IDFM:24112,netex_zder_quay,28847
IDFM:24112,netex_zder_quay,monomodalStopPlace:44892
IDFM:24112,source,FR::Quay:24112:FR1
IDFM:492213,netex_monomodal_stopplace,monomodalStopPlace:416542
IDFM:492213,netex_zder_quay,416541
IDFM:492213,netex_zder_quay,490998
IDFM:492213,netex_zder_quay,492213
IDFM:492213,netex_zder_quay,monomodalStopPlace:416542
IDFM:492213,source,FR::Quay:492213:FR1
IDFM:6242,netex_monomodal_stopplace,monomodalStopPlace:49325
IDFM:6242,netex_zder_quay,6242
IDFM:6242,netex_zder_quay,6243
IDFM:6242,netex_zder_quay,monomodalStopPlace:49325
IDFM:6242,source,FR::Quay:6242:FR1
IDFM:492214,netex_monomodal_stopplace,monomodalStopPlace:50202
IDFM:492214,netex_zder_quay,25111
IDFM:492214,netex_zder_quay,25112
IDFM:492214,netex_zder_quay,416553
IDFM:492214,netex_zder_quay,491560
IDFM:492214,netex_zder_quay,492214
IDFM:492214,netex_zder_quay,monomodalStopPlace:50202
IDFM:492214,source,FR::Quay:492214:FR1
IDFM:24113,netex_monomodal_stopplace,monomodalStopPlace:43285
IDFM:24113,netex_zder_quay,24113
IDFM:24113,netex_zder_quay,24131
IDFM:24113,netex_zder_quay,monomodalStopPlace:43285
IDFM:24113,source,FR::Quay:24113:FR1
IDFM:6241,netex_monomodal_stopplace,monomodalStopPlace:49324
IDFM:6241,netex_zder_quay,6240
IDFM:6241,netex_zder_quay,6241
IDFM:6241,netex_zder_quay,monomodalStopPlace:49324
IDFM:6241,source,FR::Quay:6241:FR1
IDFM:492215,netex_monomodal_stopplace,monomodalStopPlace:50411
IDFM:492215,netex_zder_quay,27823
IDFM:492215,netex_zder_quay,37671
IDFM:492215,netex_zder_quay,491586
IDFM:492215,netex_zder_quay,492215
IDFM:492215,netex_zder_quay,monomodalStopPlace:50411
IDFM:492215,source,FR::Quay:492215:FR1
IDFM:24114,netex_monomodal_stopplace,monomodalStopPlace:473705
IDFM:24114,netex_zder_quay,24111
IDFM:24114,netex_zder_quay,24114
IDFM:24114,netex_zder_quay,25631
IDFM:24114,netex_zder_quay,25633
IDFM:24114,netex_zder_quay,monomodalStopPlace:473705
IDFM:24114,source,FR::Quay:24114:FR1
IDFM:492216,netex_monomodal_stopplace,monomodalStopPlace:45230
IDFM:492216,netex_zder_quay,26352
IDFM:492216,netex_zder_quay,27101
IDFM:492216,netex_zder_quay,491292
IDFM:492216,netex_zder_quay,492216
IDFM:492216,netex_zder_quay,monomodalStopPlace:45230
IDFM:492216,source,FR::Quay:492216:FR1
IDFM:6240,netex_monomodal_stopplace,monomodalStopPlace:49324
IDFM:6240,netex_zder_quay,6240
IDFM:6240,netex_zder_quay,6241
IDFM:6240,netex_zder_quay,monomodalStopPlace:49324
IDFM:6240,source,FR::Quay:6240:FR1
IDFM:24115,netex_monomodal_stopplace,monomodalStopPlace:45339
IDFM:24115,netex_zder_quay,24100
IDFM:24115,netex_zder_quay,24115
IDFM:24115,netex_zder_quay,monomodalStopPlace:45339
IDFM:24115,source,FR::Quay:24115:FR1
IDFM:6248,netex_monomodal_stopplace,monomodalStopPlace:49328
IDFM:6248,netex_zder_quay,6248
IDFM:6248,netex_zder_quay,6249
IDFM:6248,netex_zder_quay,monomodalStopPlace:49328
IDFM:6248,source,FR::Quay:6248:FR1
IDFM:6249,netex_monomodal_stopplace,monomodalStopPlace:49328
IDFM:6249,netex_zder_quay,6248
IDFM:6249,netex_zder_quay,6249
IDFM:6249,netex_zder_quay,monomodalStopPlace:49328
IDFM:6249,source,FR::Quay:6249:FR1
IDFM:492245,netex_monomodal_stopplace,monomodalStopPlace:42363
IDFM:492245,netex_zder_quay,492245
IDFM:492245,netex_zder_quay,9814
IDFM:492245,netex_zder_quay,monomodalStopPlace:42363
IDFM:492245,source,FR::Quay:492245:FR1
IDFM:24144,netex_monomodal_stopplace,monomodalStopPlace:47359
IDFM:24144,netex_zder_quay,24143
IDFM:24144,netex_zder_quay,24144
IDFM:24144,netex_zder_quay,monomodalStopPlace:47359
IDFM:24144,source,FR::Quay:24144:FR1
IDFM:492246,netex_monomodal_stopplace,monomodalStopPlace:51915
IDFM:492246,netex_zder_quay,492246
IDFM:492246,netex_zder_quay,9773
IDFM:492246,netex_zder_quay,monomodalStopPlace:51915
IDFM:492246,source,FR::Quay:492246:FR1
IDFM:24143,netex_monomodal_stopplace,monomodalStopPlace:47359
IDFM:24143,netex_zder_quay,24143
IDFM:24143,netex_zder_quay,24144
IDFM:24143,netex_zder_quay,monomodalStopPlace:47359
IDFM:24143,source,FR::Quay:24143:FR1
IDFM:492243,netex_monomodal_stopplace,monomodalStopPlace:49910
IDFM:492243,netex_zder_quay,492243
IDFM:492243,netex_zder_quay,7097
IDFM:492243,netex_zder_quay,monomodalStopPlace:49910
IDFM:492243,source,FR::Quay:492243:FR1
IDFM:24142,netex_monomodal_stopplace,monomodalStopPlace:473680
IDFM:24142,netex_zder_quay,24138
IDFM:24142,netex_zder_quay,24142
IDFM:24142,netex_zder_quay,monomodalStopPlace:473680
IDFM:24142,source,FR::Quay:24142:FR1
IDFM:492244,netex_monomodal_stopplace,monomodalStopPlace:49941
IDFM:492244,netex_zder_quay,492244
IDFM:492244,netex_zder_quay,7145
IDFM:492244,netex_zder_quay,monomodalStopPlace:49941
IDFM:492244,source,FR::Quay:492244:FR1
IDFM:24141,netex_monomodal_stopplace,monomodalStopPlace:58493
IDFM:24141,netex_zder_quay,24124
IDFM:24141,netex_zder_quay,24141
IDFM:24141,netex_zder_quay,monomodalStopPlace:58493
IDFM:24141,source,FR::Quay:24141:FR1
IDFM:492241,netex_monomodal_stopplace,monomodalStopPlace:51822
IDFM:492241,netex_zder_quay,492241
IDFM:492241,netex_zder_quay,9656
IDFM:492241,netex_zder_quay,monomodalStopPlace:51822
IDFM:492241,source,FR::Quay:492241:FR1
IDFM:6252,netex_monomodal_stopplace,monomodalStopPlace:49330
IDFM:6252,netex_zder_quay,6252
IDFM:6252,netex_zder_quay,6253
IDFM:6252,netex_zder_quay,monomodalStopPlace:49330
IDFM:6252,source,FR::Quay:6252:FR1
IDFM:492242,netex_monomodal_stopplace,monomodalStopPlace:51793
IDFM:492242,netex_zder_quay,425297
IDFM:492242,netex_zder_quay,492242
IDFM:492242,netex_zder_quay,monomodalStopPlace:51793
IDFM:492242,source,FR::Quay:492242:FR1
IDFM:24147,netex_monomodal_stopplace,monomodalStopPlace:45281
IDFM:24147,netex_zder_quay,24147
IDFM:24147,netex_zder_quay,monomodalStopPlace:45281
IDFM:24147,source,FR::Quay:24147:FR1
IDFM:492240,netex_monomodal_stopplace,monomodalStopPlace:59133
IDFM:492240,netex_zder_quay,41622
IDFM:492240,netex_zder_quay,492240
IDFM:492240,netex_zder_quay,monomodalStopPlace:59133
IDFM:492240,source,FR::Quay:492240:FR1
IDFM:6251,netex_monomodal_stopplace,monomodalStopPlace:49329
IDFM:6251,netex_zder_quay,6250
IDFM:6251,netex_zder_quay,6251
IDFM:6251,netex_zder_quay,monomodalStopPlace:49329
IDFM:6251,source,FR::Quay:6251:FR1
IDFM:492234,netex_monomodal_stopplace,monomodalStopPlace:51842
IDFM:492234,netex_zder_quay,492234
IDFM:492234,netex_zder_quay,9680
IDFM:492234,netex_zder_quay,monomodalStopPlace:51842
IDFM:492234,source,FR::Quay:492234:FR1
IDFM:24148,netex_monomodal_stopplace,monomodalStopPlace:43580
IDFM:24148,netex_zder_quay,24148
IDFM:24148,netex_zder_quay,24149
IDFM:24148,netex_zder_quay,25722
IDFM:24148,netex_zder_quay,26839
IDFM:24148,netex_zder_quay,29979
IDFM:24148,netex_zder_quay,30098
IDFM:24148,netex_zder_quay,monomodalStopPlace:43580
IDFM:24148,source,FR::Quay:24148:FR1
IDFM:492235,netex_monomodal_stopplace,monomodalStopPlace:473505
IDFM:492235,netex_zder_quay,19681
IDFM:492235,netex_zder_quay,480829
IDFM:492235,netex_zder_quay,492235
IDFM:492235,netex_zder_quay,monomodalStopPlace:473505
IDFM:492235,source,FR::Quay:492235:FR1
IDFM:24145,netex_monomodal_stopplace,monomodalStopPlace:45279
IDFM:24145,netex_zder_quay,24145
IDFM:24145,netex_zder_quay,monomodalStopPlace:45279
IDFM:24145,source,FR::Quay:24145:FR1
IDFM:492232,netex_monomodal_stopplace,monomodalStopPlace:57443
IDFM:492232,netex_zder_quay,19675
IDFM:492232,netex_zder_quay,492232
IDFM:492232,netex_zder_quay,monomodalStopPlace:57443
IDFM:492232,source,FR::Quay:492232:FR1
IDFM:6253,netex_monomodal_stopplace,monomodalStopPlace:49330
IDFM:6253,netex_zder_quay,6252
IDFM:6253,netex_zder_quay,6253
IDFM:6253,netex_zder_quay,monomodalStopPlace:49330
IDFM:6253,source,FR::Quay:6253:FR1
IDFM:492233,netex_monomodal_stopplace,monomodalStopPlace:52155
IDFM:492233,netex_zder_quay,492233
IDFM:492233,netex_zder_quay,9802
IDFM:492233,netex_zder_quay,monomodalStopPlace:52155
IDFM:492233,source,FR::Quay:492233:FR1
IDFM:24146,netex_monomodal_stopplace,monomodalStopPlace:43296
IDFM:24146,netex_zder_quay,22795
IDFM:24146,netex_zder_quay,24146
IDFM:24146,netex_zder_quay,29815
IDFM:24146,netex_zder_quay,30097
IDFM:24146,netex_zder_quay,monomodalStopPlace:43296
IDFM:24146,source,FR::Quay:24146:FR1
IDFM:492230,netex_monomodal_stopplace,monomodalStopPlace:52137
IDFM:492230,netex_zder_quay,461824
IDFM:492230,netex_zder_quay,492230
IDFM:492230,netex_zder_quay,monomodalStopPlace:52137
IDFM:492230,source,FR::Quay:492230:FR1
IDFM:6256,netex_monomodal_stopplace,monomodalStopPlace:43005
IDFM:6256,netex_zder_quay,6256
IDFM:6256,netex_zder_quay,6257
IDFM:6256,netex_zder_quay,monomodalStopPlace:43005
IDFM:6256,source,FR::Quay:6256:FR1
IDFM:492231,netex_monomodal_stopplace,monomodalStopPlace:47175
IDFM:492231,netex_zder_quay,492231
IDFM:492231,netex_zder_quay,9778
IDFM:492231,netex_zder_quay,monomodalStopPlace:47175
IDFM:492231,source,FR::Quay:492231:FR1
IDFM:24149,netex_monomodal_stopplace,monomodalStopPlace:43580
IDFM:24149,netex_zder_quay,24148
IDFM:24149,netex_zder_quay,24149
IDFM:24149,netex_zder_quay,25722
IDFM:24149,netex_zder_quay,26839
IDFM:24149,netex_zder_quay,29979
IDFM:24149,netex_zder_quay,30098
IDFM:24149,netex_zder_quay,monomodalStopPlace:43580
IDFM:24149,source,FR::Quay:24149:FR1
IDFM:492238,netex_monomodal_stopplace,monomodalStopPlace:52389
IDFM:492238,netex_zder_quay,10450
IDFM:492238,netex_zder_quay,492238
IDFM:492238,netex_zder_quay,monomodalStopPlace:52389
IDFM:492238,source,FR::Quay:492238:FR1
IDFM:6257,netex_monomodal_stopplace,monomodalStopPlace:43005
IDFM:6257,netex_zder_quay,6256
IDFM:6257,netex_zder_quay,6257
IDFM:6257,netex_zder_quay,monomodalStopPlace:43005
IDFM:6257,source,FR::Quay:6257:FR1
IDFM:492239,netex_monomodal_stopplace,monomodalStopPlace:51957
IDFM:492239,netex_zder_quay,492239
IDFM:492239,netex_zder_quay,9858
IDFM:492239,netex_zder_quay,monomodalStopPlace:51957
IDFM:492239,source,FR::Quay:492239:FR1
IDFM:6250,netex_monomodal_stopplace,monomodalStopPlace:49329
IDFM:6250,netex_zder_quay,6250
IDFM:6250,netex_zder_quay,6251
IDFM:6250,netex_zder_quay,monomodalStopPlace:49329
IDFM:6250,source,FR::Quay:6250:FR1
IDFM:492236,netex_monomodal_stopplace,monomodalStopPlace:51916
IDFM:492236,netex_zder_quay,492236
IDFM:492236,netex_zder_quay,9774
IDFM:492236,netex_zder_quay,monomodalStopPlace:51916
IDFM:492236,source,FR::Quay:492236:FR1
IDFM:24131,netex_monomodal_stopplace,monomodalStopPlace:43285
IDFM:24131,netex_zder_quay,24113
IDFM:24131,netex_zder_quay,24131
IDFM:24131,netex_zder_quay,monomodalStopPlace:43285
IDFM:24131,source,FR::Quay:24131:FR1
IDFM:492237,netex_monomodal_stopplace,monomodalStopPlace:51815
IDFM:492237,netex_zder_quay,463424
IDFM:492237,netex_zder_quay,492237
IDFM:492237,netex_zder_quay,monomodalStopPlace:51815
IDFM:492237,source,FR::Quay:492237:FR1
IDFM:24130,netex_monomodal_stopplace,monomodalStopPlace:42847
IDFM:24130,netex_zder_quay,24105
IDFM:24130,netex_zder_quay,24130
IDFM:24130,netex_zder_quay,monomodalStopPlace:42847
IDFM:24130,source,FR::Quay:24130:FR1
IDFM:492223,netex_monomodal_stopplace,monomodalStopPlace:51922
IDFM:492223,netex_zder_quay,492223
IDFM:492223,netex_zder_quay,9785
IDFM:492223,netex_zder_quay,monomodalStopPlace:51922
IDFM:492223,source,FR::Quay:492223:FR1
IDFM:24133,netex_monomodal_stopplace,monomodalStopPlace:473717
IDFM:24133,netex_zder_quay,24110
IDFM:24133,netex_zder_quay,24133
IDFM:24133,netex_zder_quay,monomodalStopPlace:473717
IDFM:24133,source,FR::Quay:24133:FR1
IDFM:492224,netex_monomodal_stopplace,monomodalStopPlace:51873
IDFM:492224,netex_zder_quay,492224
IDFM:492224,netex_zder_quay,9720
IDFM:492224,netex_zder_quay,monomodalStopPlace:51873
IDFM:492224,source,FR::Quay:492224:FR1
IDFM:24132,netex_monomodal_stopplace,monomodalStopPlace:43462
IDFM:24132,netex_zder_quay,24109
IDFM:24132,netex_zder_quay,24132
IDFM:24132,netex_zder_quay,monomodalStopPlace:43462
IDFM:24132,source,FR::Quay:24132:FR1
IDFM:492221,netex_monomodal_stopplace,monomodalStopPlace:57444
IDFM:492221,netex_zder_quay,19677
IDFM:492221,netex_zder_quay,492221
IDFM:492221,netex_zder_quay,monomodalStopPlace:57444
IDFM:492221,source,FR::Quay:492221:FR1
IDFM:4001,netex_monomodal_stopplace,monomodalStopPlace:48552
IDFM:4001,netex_zder_quay,4001
IDFM:4001,netex_zder_quay,4002
IDFM:4001,netex_zder_quay,monomodalStopPlace:48552
IDFM:4001,source,FR::Quay:4001:FR1
IDFM:492222,netex_monomodal_stopplace,monomodalStopPlace:51851
IDFM:492222,netex_zder_quay,425517
IDFM:492222,netex_zder_quay,492222
IDFM:492222,netex_zder_quay,monomodalStopPlace:51851
IDFM:492222,source,FR::Quay:492222:FR1
IDFM:24134,netex_monomodal_stopplace,monomodalStopPlace:473692
IDFM:24134,netex_zder_quay,24134
IDFM:24134,netex_zder_quay,24135
IDFM:24134,netex_zder_quay,monomodalStopPlace:473692
IDFM:24134,source,FR::Quay:24134:FR1
IDFM:492220,netex_monomodal_stopplace,monomodalStopPlace:51924
IDFM:492220,netex_zder_quay,492220
IDFM:492220,netex_zder_quay,9788
IDFM:492220,netex_zder_quay,monomodalStopPlace:51924
IDFM:492220,source,FR::Quay:492220:FR1
IDFM:6264,netex_monomodal_stopplace,monomodalStopPlace:473275
IDFM:6264,netex_zder_quay,6264
IDFM:6264,netex_zder_quay,monomodalStopPlace:473275
IDFM:6264,source,FR::Quay:6264:FR1
IDFM:492229,netex_monomodal_stopplace,monomodalStopPlace:49943
IDFM:492229,netex_zder_quay,492229
IDFM:492229,netex_zder_quay,7148
IDFM:492229,netex_zder_quay,monomodalStopPlace:49943
IDFM:492229,source,FR::Quay:492229:FR1
IDFM:24135,netex_monomodal_stopplace,monomodalStopPlace:473692
IDFM:24135,netex_zder_quay,24134
IDFM:24135,netex_zder_quay,24135
IDFM:24135,netex_zder_quay,monomodalStopPlace:473692
IDFM:24135,source,FR::Quay:24135:FR1
IDFM:492227,netex_monomodal_stopplace,monomodalStopPlace:59188
IDFM:492227,netex_zder_quay,41618
IDFM:492227,netex_zder_quay,492227
IDFM:492227,netex_zder_quay,monomodalStopPlace:59188
IDFM:492227,source,FR::Quay:492227:FR1
IDFM:24136,netex_monomodal_stopplace,monomodalStopPlace:44550
IDFM:24136,netex_zder_quay,24127
IDFM:24136,netex_zder_quay,24136
IDFM:24136,netex_zder_quay,monomodalStopPlace:44550
IDFM:24136,source,FR::Quay:24136:FR1
IDFM:492228,netex_monomodal_stopplace,monomodalStopPlace:49929
IDFM:492228,netex_zder_quay,492228
IDFM:492228,netex_zder_quay,7127
IDFM:492228,netex_zder_quay,monomodalStopPlace:49929
IDFM:492228,source,FR::Quay:492228:FR1
IDFM:4003,netex_monomodal_stopplace,monomodalStopPlace:473612
IDFM:4003,netex_zder_quay,4003
IDFM:4003,netex_zder_quay,472046
IDFM:4003,netex_zder_quay,monomodalStopPlace:473612
IDFM:4003,source,FR::Quay:4003:FR1
IDFM:492225,netex_monomodal_stopplace,monomodalStopPlace:59189
IDFM:492225,netex_zder_quay,425348
IDFM:492225,netex_zder_quay,492225
IDFM:492225,netex_zder_quay,monomodalStopPlace:59189
IDFM:492225,source,FR::Quay:492225:FR1
IDFM:4002,netex_monomodal_stopplace,monomodalStopPlace:48552
IDFM:4002,netex_zder_quay,4001
IDFM:4002,netex_zder_quay,4002
IDFM:4002,netex_zder_quay,monomodalStopPlace:48552
IDFM:4002,source,FR::Quay:4002:FR1
IDFM:492226,netex_monomodal_stopplace,monomodalStopPlace:51921
IDFM:492226,netex_zder_quay,492226
IDFM:492226,netex_zder_quay,9784
IDFM:492226,netex_zder_quay,monomodalStopPlace:51921
IDFM:492226,source,FR::Quay:492226:FR1
IDFM:6262,netex_monomodal_stopplace,monomodalStopPlace:47201
IDFM:6262,netex_zder_quay,6262
IDFM:6262,netex_zder_quay,monomodalStopPlace:47201
IDFM:6262,source,FR::Quay:6262:FR1
IDFM:492218,netex_monomodal_stopplace,monomodalStopPlace:51926
IDFM:492218,netex_zder_quay,492218
IDFM:492218,netex_zder_quay,9790
IDFM:492218,netex_zder_quay,monomodalStopPlace:51926
IDFM:492218,source,FR::Quay:492218:FR1
IDFM:24137,netex_monomodal_stopplace,monomodalStopPlace:45305
IDFM:24137,netex_zder_quay,24123
IDFM:24137,netex_zder_quay,24137
IDFM:24137,netex_zder_quay,monomodalStopPlace:45305
IDFM:24137,source,FR::Quay:24137:FR1
IDFM:6269,netex_monomodal_stopplace,monomodalStopPlace:49331
IDFM:6269,netex_zder_quay,6268
IDFM:6269,netex_zder_quay,6269
IDFM:6269,netex_zder_quay,monomodalStopPlace:49331
IDFM:6269,source,FR::Quay:6269:FR1
IDFM:24138,netex_monomodal_stopplace,monomodalStopPlace:473680
IDFM:24138,netex_zder_quay,24138
IDFM:24138,netex_zder_quay,24142
IDFM:24138,netex_zder_quay,monomodalStopPlace:473680
IDFM:24138,source,FR::Quay:24138:FR1
IDFM:6268,netex_monomodal_stopplace,monomodalStopPlace:49331
IDFM:6268,netex_zder_quay,6268
IDFM:6268,netex_zder_quay,6269
IDFM:6268,netex_zder_quay,monomodalStopPlace:49331
IDFM:6268,source,FR::Quay:6268:FR1
IDFM:24139,netex_monomodal_stopplace,monomodalStopPlace:45215
IDFM:24139,netex_zder_quay,24107
IDFM:24139,netex_zder_quay,24139
IDFM:24139,netex_zder_quay,monomodalStopPlace:45215
IDFM:24139,source,FR::Quay:24139:FR1
IDFM:6267,netex_monomodal_stopplace,monomodalStopPlace:47200
IDFM:6267,netex_zder_quay,6266
IDFM:6267,netex_zder_quay,6267
IDFM:6267,netex_zder_quay,monomodalStopPlace:47200
IDFM:6267,source,FR::Quay:6267:FR1
IDFM:6266,netex_monomodal_stopplace,monomodalStopPlace:47200
IDFM:6266,netex_zder_quay,6266
IDFM:6266,netex_zder_quay,6267
IDFM:6266,netex_zder_quay,monomodalStopPlace:47200
IDFM:6266,source,FR::Quay:6266:FR1
IDFM:6261,netex_monomodal_stopplace,monomodalStopPlace:47841
IDFM:6261,netex_zder_quay,6260
IDFM:6261,netex_zder_quay,6261
IDFM:6261,netex_zder_quay,monomodalStopPlace:47841
IDFM:6261,source,FR::Quay:6261:FR1
IDFM:6260,netex_monomodal_stopplace,monomodalStopPlace:47841
IDFM:6260,netex_zder_quay,6260
IDFM:6260,netex_zder_quay,6261
IDFM:6260,netex_zder_quay,monomodalStopPlace:47841
IDFM:6260,source,FR::Quay:6260:FR1
IDFM:4007,netex_monomodal_stopplace,monomodalStopPlace:48553
IDFM:4007,netex_zder_quay,4006
IDFM:4007,netex_zder_quay,4007
IDFM:4007,netex_zder_quay,462912
IDFM:4007,netex_zder_quay,462913
IDFM:4007,netex_zder_quay,monomodalStopPlace:48553
IDFM:4007,source,FR::Quay:4007:FR1
IDFM:4006,netex_monomodal_stopplace,monomodalStopPlace:48553
IDFM:4006,netex_zder_quay,4006
IDFM:4006,netex_zder_quay,4007
IDFM:4006,netex_zder_quay,462912
IDFM:4006,netex_zder_quay,462913
IDFM:4006,netex_zder_quay,monomodalStopPlace:48553
IDFM:4006,source,FR::Quay:4006:FR1
IDFM:4009,netex_monomodal_stopplace,monomodalStopPlace:48555
IDFM:4009,netex_zder_quay,4009
IDFM:4009,netex_zder_quay,8523
IDFM:4009,netex_zder_quay,monomodalStopPlace:48555
IDFM:4009,source,FR::Quay:4009:FR1
IDFM:4008,netex_monomodal_stopplace,monomodalStopPlace:48554
IDFM:4008,netex_zder_quay,4008
IDFM:4008,netex_zder_quay,488515
IDFM:4008,netex_zder_quay,monomodalStopPlace:48554
IDFM:4008,source,FR::Quay:4008:FR1
IDFM:425402,netex_monomodal_stopplace,monomodalStopPlace:47266
IDFM:425402,netex_zder_quay,25923
IDFM:425402,netex_zder_quay,25925
IDFM:425402,netex_zder_quay,41699
IDFM:425402,netex_zder_quay,425402
IDFM:425402,netex_zder_quay,monomodalStopPlace:47266
IDFM:425402,source,FR::Quay:425402:FR1
IDFM:6270,netex_monomodal_stopplace,monomodalStopPlace:49332
IDFM:6270,netex_zder_quay,6270
IDFM:6270,netex_zder_quay,6271
IDFM:6270,netex_zder_quay,monomodalStopPlace:49332
IDFM:6270,source,FR::Quay:6270:FR1
IDFM:6271,netex_monomodal_stopplace,monomodalStopPlace:49332
IDFM:6271,netex_zder_quay,6270
IDFM:6271,netex_zder_quay,6271
IDFM:6271,netex_zder_quay,monomodalStopPlace:49332
IDFM:6271,source,FR::Quay:6271:FR1
IDFM:6272,netex_monomodal_stopplace,monomodalStopPlace:49333
IDFM:6272,netex_zder_quay,6272
IDFM:6272,netex_zder_quay,6273
IDFM:6272,netex_zder_quay,monomodalStopPlace:49333
IDFM:6272,source,FR::Quay:6272:FR1
IDFM:6277,netex_monomodal_stopplace,monomodalStopPlace:49334
IDFM:6277,netex_zder_quay,6276
IDFM:6277,netex_zder_quay,6277
IDFM:6277,netex_zder_quay,monomodalStopPlace:49334
IDFM:6277,source,FR::Quay:6277:FR1
IDFM:4010,netex_monomodal_stopplace,monomodalStopPlace:45084
IDFM:4010,netex_zder_quay,4010
IDFM:4010,netex_zder_quay,4011
IDFM:4010,netex_zder_quay,monomodalStopPlace:45084
IDFM:4010,source,FR::Quay:4010:FR1
IDFM:6278,netex_monomodal_stopplace,monomodalStopPlace:47443
IDFM:6278,netex_zder_quay,6278
IDFM:6278,netex_zder_quay,6279
IDFM:6278,netex_zder_quay,monomodalStopPlace:47443
IDFM:6278,source,FR::Quay:6278:FR1
IDFM:6279,netex_monomodal_stopplace,monomodalStopPlace:47443
IDFM:6279,netex_zder_quay,6278
IDFM:6279,netex_zder_quay,6279
IDFM:6279,netex_zder_quay,monomodalStopPlace:47443
IDFM:6279,source,FR::Quay:6279:FR1
IDFM:4013,netex_monomodal_stopplace,monomodalStopPlace:42148
IDFM:4013,netex_zder_quay,4013
IDFM:4013,netex_zder_quay,463425
IDFM:4013,netex_zder_quay,479723
IDFM:4013,netex_zder_quay,8524
IDFM:4013,netex_zder_quay,monomodalStopPlace:42148
IDFM:4013,source,FR::Quay:4013:FR1
IDFM:6273,netex_monomodal_stopplace,monomodalStopPlace:49333
IDFM:6273,netex_zder_quay,6272
IDFM:6273,netex_zder_quay,6273
IDFM:6273,netex_zder_quay,monomodalStopPlace:49333
IDFM:6273,source,FR::Quay:6273:FR1
IDFM:471205,netex_monomodal_stopplace,monomodalStopPlace:43165
IDFM:471205,netex_zder_quay,41296
IDFM:471205,netex_zder_quay,471205
IDFM:471205,netex_zder_quay,472184
IDFM:471205,netex_zder_quay,monomodalStopPlace:43165
IDFM:471205,source,FR::Quay:471205:FR1
IDFM:4014,netex_monomodal_stopplace,monomodalStopPlace:51699
IDFM:4014,netex_zder_quay,18201
IDFM:4014,netex_zder_quay,20138
IDFM:4014,netex_zder_quay,33352
IDFM:4014,netex_zder_quay,4014
IDFM:4014,netex_zder_quay,487122
IDFM:4014,netex_zder_quay,487123
IDFM:4014,netex_zder_quay,492979
IDFM:4014,netex_zder_quay,493339
IDFM:4014,netex_zder_quay,7290
IDFM:4014,netex_zder_quay,monomodalStopPlace:51699
IDFM:4014,source,FR::Quay:4014:FR1
IDFM:6274,netex_monomodal_stopplace,monomodalStopPlace:47440
IDFM:6274,netex_zder_quay,6274
IDFM:6274,netex_zder_quay,monomodalStopPlace:47440
IDFM:6274,source,FR::Quay:6274:FR1
IDFM:4011,netex_monomodal_stopplace,monomodalStopPlace:45084
IDFM:4011,netex_zder_quay,4010
IDFM:4011,netex_zder_quay,4011
IDFM:4011,netex_zder_quay,monomodalStopPlace:45084
IDFM:4011,source,FR::Quay:4011:FR1
IDFM:4012,netex_monomodal_stopplace,monomodalStopPlace:53867
IDFM:4012,netex_zder_quay,18199
IDFM:4012,netex_zder_quay,4012
IDFM:4012,netex_zder_quay,monomodalStopPlace:53867
IDFM:4012,source,FR::Quay:4012:FR1
IDFM:6276,netex_monomodal_stopplace,monomodalStopPlace:49334
IDFM:6276,netex_zder_quay,6276
IDFM:6276,netex_zder_quay,6277
IDFM:6276,netex_zder_quay,monomodalStopPlace:49334
IDFM:6276,source,FR::Quay:6276:FR1
IDFM:4016,netex_monomodal_stopplace,monomodalStopPlace:42983
IDFM:4016,netex_zder_quay,4016
IDFM:4016,netex_zder_quay,monomodalStopPlace:42983
IDFM:4016,source,FR::Quay:4016:FR1
IDFM:4018,netex_monomodal_stopplace,monomodalStopPlace:43681
IDFM:4018,netex_zder_quay,4018
IDFM:4018,netex_zder_quay,monomodalStopPlace:43681
IDFM:4018,source,FR::Quay:4018:FR1
IDFM:4017,netex_monomodal_stopplace,monomodalStopPlace:43358
IDFM:4017,netex_zder_quay,4017
IDFM:4017,netex_zder_quay,monomodalStopPlace:43358
IDFM:4017,source,FR::Quay:4017:FR1
IDFM:425404,netex_monomodal_stopplace,monomodalStopPlace:473858
IDFM:425404,netex_zder_quay,15697
IDFM:425404,netex_zder_quay,16341
IDFM:425404,netex_zder_quay,22552
IDFM:425404,netex_zder_quay,26070
IDFM:425404,netex_zder_quay,30014
IDFM:425404,netex_zder_quay,41446
IDFM:425404,netex_zder_quay,425404
IDFM:425404,netex_zder_quay,461495
IDFM:425404,netex_zder_quay,477245
IDFM:425404,netex_zder_quay,482433
IDFM:425404,netex_zder_quay,482434
IDFM:425404,netex_zder_quay,482435
IDFM:425404,netex_zder_quay,482436
IDFM:425404,netex_zder_quay,482437
IDFM:425404,netex_zder_quay,484866
IDFM:425404,netex_zder_quay,493066
IDFM:425404,netex_zder_quay,494237
